"sp","body_mass_median","litter_clutch_size","hab_breadth","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto"
"Certhiaxis_mustelinus",14.98,NA,3,10,0,0,0,0,0,0,0,0,0
"Certhidea_olivacea",9.625,NA,3,4,0,0,0,0,0,2,0,3,1
"Certhilauda_albescens",30.4,NA,NA,6,0,0,0,0,0,1,0,2,1
"Certhilauda_barlowi",28.06,NA,NA,6,0,0,0,0,0,0,0,4,0
"Certhilauda_burra",37.435,NA,NA,7,0,0,0,0,0,1,0,2,0
"Certhilauda_chuana",44.1,NA,1,8,0,0,0,0,0,0,0,2,0
"Certhilauda_curvirostris",41.155,NA,4,8,0,0,0,0,0,0,0,2,0
"Certhilauda_erythrochlamys",28.06,NA,NA,6,0,0,0,0,0,0,0,4,0
"Certhilauda_semitorquata",40.43,NA,2,8,0,0,0,0,0,0,0,2,0
"Certhilauda_subcoronata",41.155,NA,2,8,0,0,0,0,0,0,0,2,0
"Certhionyx_niger",9.9,NA,NA,5,0,0,0,0,0,0,5,0,0
"Certhionyx_pectoralis",10.1,NA,NA,2,0,0,0,0,0,0,7,1,0
"Certhionyx_variegatus",26.085,2.5,4,2,0,0,0,0,0,1,6,1,0
"Cervus_albirostris",161681.9,1,3,0,0,0,0,0,0,0,0,0,10
"Cervus_elaphus",165015.85,1.0625,5,0,0,0,0,0,0,0,0,0,10
"Cervus_nippon",52999.99,1,7,0,0,0,0,0,0,0,0,0,10
"Ceryle_rudis",84.385,5,25,2,0,0,8,0,0,0,0,0,0
"Cettia_acanthizoides",5.32,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_annae",18.47,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_brunnescens",5.32,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_brunnifrons",7.42,3.9,3,10,0,0,0,0,0,0,0,0,0
"Cettia_canturians",16.2,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_carolinae",19.6,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_cetti",13.5475,4.5,5,9,0,0,0,0,0,0,0,1,0
"Cettia_diphone",13.31,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_flavolivacea",8,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_fortipes",9.59,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_haddeni",24.75,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_major",13,NA,3,10,0,0,0,0,0,0,0,0,0
"Cettia_pallidipes",10,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_parens",14,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_ruficapilla",12.7,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_seebohmi",12.2,NA,NA,10,0,0,0,0,0,0,0,0,0
"Cettia_vulcania",12.89,NA,NA,10,0,0,0,0,0,0,0,0,0
"Ceuthmochares_aereus",65.825,3,4,6,0,1,0,0,0,1,0,1,1
"Ceuthmochares_australis",65.8,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_argentatus",17.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_azureus",34.375,5.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_cajeli",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_collectoris",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_cyanopectus",21.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_dispar",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_erithaca",17.9825,NA,6,8,0,1,1,0,0,0,0,0,0
"Ceyx_fallax",18,NA,1,8,0,2,0,0,0,0,0,0,0
"Ceyx_flumenicola",26.2741666666667,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_gentianus",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_lepidus",23.2225,NA,4,9,0,1,0,0,0,0,0,0,0
"Ceyx_margarethae",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_meeki",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_melanurus",22.8375,NA,2,10,0,0,0,0,0,0,0,0,0
"Ceyx_mindanensis",26.2741666666667,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_mulcatus",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_nigrirostris",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_nigromaxilla",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_pusillus",13.65,4.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_sacerdotis",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_sangirensis",26.2741666666667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_solitarius",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_wallacii",26.2741666666667,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceyx_websteri",67,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chacodelphys_formosa",22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chaerephon_aloysiisabaudiae",19.54,NA,3,10,0,0,0,0,0,0,0,0,0
"Chaerephon_ansorgei",16.14,NA,2,10,0,0,0,0,0,0,0,0,0
"Chaerephon_bemmeleni",19,NA,2,10,0,0,0,0,0,0,0,0,0
"Chaerephon_bivittatus",15.42,1,4,10,0,0,0,0,0,0,0,0,0
"Chaerephon_bregullae",20.71,NA,3,10,0,0,0,0,0,0,0,0,0
"Chaerephon_chapini",10,NA,2,10,0,0,0,0,0,0,0,0,0
"Chaerephon_gallagheri",18.65,NA,1,10,0,0,0,0,0,0,0,0,0
"Chaerephon_jobensis",20.71,NA,7,10,0,0,0,0,0,0,0,0,0
"Chaerephon_jobimena",25.9,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chaerephon_johorensis",18.65,NA,1,10,0,0,0,0,0,0,0,0,0
"Chaerephon_major",15.17,1,3,10,0,0,0,0,0,0,0,0,0
"Chaerephon_nigeriae",20.14,NA,3,10,0,0,0,0,0,0,0,0,0
"Chaerephon_plicatus",21.83,0.99,4,10,0,0,0,0,0,0,0,0,0
"Chaerephon_pumilus",10.98,1,7,10,0,0,0,0,0,0,0,0,0
"Chaerephon_russatus",16.98,0.99,1,10,0,0,0,0,0,0,0,0,0
"Chaerephon_solomonis",20.71,NA,1,10,0,0,0,0,0,0,0,0,0
"Chaerephon_tomensis",7.48,NA,1,10,0,0,0,0,0,0,0,0,0
"Chaetocauda_sichuanensis",31.51,NA,1,1,1,0,0,1,0,2,0,3,2
"Chaetocercus_astreans",3.21,NA,3,1,0,0,0,0,0,0,9,0,0
"Chaetocercus_berlepschi",3.01,NA,2,1,0,0,0,0,0,0,9,0,0
"Chaetocercus_bombus",6.5,NA,3,0,0,0,0,0,0,0,10,0,0
"Chaetocercus_heliodor",3.01,NA,3,1,0,0,0,0,0,0,9,0,0
"Chaetocercus_jourdanii",3.26,NA,5,1,0,0,0,0,0,0,9,0,0
"Chaetocercus_mulsant",3.9625,NA,4,1,0,0,0,0,0,0,9,0,0
"Chaetodipus_arenarius",23,2.91,1,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_artus",21.74,NA,1,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_baileyi",28.44,3.68,1,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_californicus",23.01,4,1,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_dalquesti",20.31,2.91,NA,2,0,0,0,0,0,0,0,7,1
"Chaetodipus_eremicus",15.57,3.645,2,2,0,0,0,0,0,0,0,7,1
"Chaetodipus_fallax",18.945,3.3375,2,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_formosus",19.45,5.28,3,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_goldmani",23,NA,1,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_hispidus",35.7,5.23,2,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_intermedius",15.45,5.2725,3,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_lineatus",23,NA,1,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_nelsoni",15.53,3.515,3,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_penicillatus",15.57,3.4725,2,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_pernix",17,NA,1,1,0,0,0,0,0,0,0,8,1
"Chaetodipus_rudinoris",20.31,3.68,2,2,0,0,0,0,0,0,0,7,1
"Chaetodipus_spinatus",16.34,3.5,2,1,0,0,0,0,0,0,0,8,1
"Chaetomys_subspinosus",1299.99,NA,2,0,0,0,0,0,0,4,0,6,0
"Chaetophractus_nationi",2110.04,1.5,NA,5,1,1,0,0,0,0,0,0,3
"Chaetophractus_vellerosus",1020.08,NA,8,5,1,1,0,0,0,0,0,0,3
"Chaetophractus_villosus",4372.8,1.635,12,5,1,1,0,0,0,0,0,0,3
"Chaetops_aurantius",54.0125,2,2,10,0,0,0,0,0,0,0,0,0
"Chaetops_frenatus",55.245,2,1,9,0,1,0,0,0,0,0,0,0
"Chaetorhynchus_papuensis",37.185,NA,2,10,0,0,0,0,0,0,0,0,0
"Chaetornis_striata",32,3.9,4,10,0,0,0,0,0,0,0,0,0
"Chaetura_brachyura",18.525,4,4,10,0,0,0,0,0,0,0,0,0
"Chaetura_chapmani",23.84,2.25,3,10,0,0,0,0,0,0,0,0,0
"Chaetura_cinereiventris",14.15,2.9,4,10,0,0,0,0,0,0,0,0,0
"Chaetura_egregia",19.15,2.9,1,10,0,0,0,0,0,0,0,0,0
"Chaetura_fumosa",16.428333335,NA,2,10,0,0,0,0,0,0,0,0,0
"Chaetura_martinica",12.55,NA,2,10,0,0,0,0,0,0,0,0,0
"Chaetura_meridionalis",22.075,3.75,4,10,0,0,0,0,0,0,0,0,0
"Chaetura_pelagica",23.55,4.5,5,10,0,0,0,0,0,0,0,0,0
"Chaetura_spinicaudus",15.695,NA,3,10,0,0,0,0,0,0,0,0,0
"Chaetura_vauxi",17.6625,4,4,10,0,0,0,0,0,0,0,0,0
"Chaimarrornis_leucocephalus",30.04,NA,NA,8,0,0,0,0,0,1,0,1,0
"Chalcites_basalis",23.12,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcites_crassirostris",18.6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcites_lucidus",24.44,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcites_megarhynchus",31.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcites_meyerii",19.42,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcites_minutillus",18.6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcites_osculans",30.9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcites_ruficollis",21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcophaps_indica",136.7616667,2,6,2,0,0,0,0,0,4,0,4,0
"Chalcophaps_longirostris",136.9833334,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcophaps_stephani",125.99,2,3,1,0,0,0,0,0,4,0,5,0
"Chalcopsitta_atra",211.25,NA,7,0,0,0,0,0,0,2,8,0,0
"Chalcopsitta_cardinalis",183.875,NA,3,0,0,0,0,0,0,5,5,0,0
"Chalcopsitta_duivenbodei",218,NA,1,0,0,0,0,0,0,2,8,0,0
"Chalcopsitta_scintillata",190,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chalcostigma_herrani",5.8,NA,4,1,0,0,0,0,0,0,9,0,0
"Chalcostigma_heteropogon",6.1,NA,3,1,0,0,0,0,0,0,9,0,0
"Chalcostigma_olivaceum",8.5,NA,3,1,0,0,0,0,0,0,9,0,0
"Chalcostigma_ruficeps",3.4,NA,3,1,0,0,0,0,0,0,9,0,0
"Chalcostigma_stanleyi",5.6625,NA,3,1,0,0,0,0,0,0,9,0,0
"Chalinolobus_dwyeri",8.74,1.505,6,10,0,0,0,0,0,0,0,0,0
"Chalinolobus_gouldii",14.47,1.5575,6,10,0,0,0,0,0,0,0,0,0
"Chalinolobus_morio",8.91,1.285,10,10,0,0,0,0,0,0,0,0,0
"Chalinolobus_neocaledonicus",10.17,1.705,1,10,0,0,0,0,0,0,0,0,0
"Chalinolobus_nigrogriseus",8.79,1.5,7,10,0,0,0,0,0,0,0,0,0
"Chalinolobus_picatus",5.86,2,4,10,0,0,0,0,0,0,0,0,0
"Chalinolobus_tuberculatus",10.17,0.98,1,10,0,0,0,0,0,0,0,0,0
"Chalybura_buffonii",6.8325,NA,6,1,0,0,0,0,0,0,9,0,0
"Chalybura_urochrysia",6.5775,2,3,1,0,0,0,0,0,0,9,0,0
"Chamaea_fasciata",14.715,3.74,2,5,0,0,0,0,0,3,0,2,0
"Chamaepetes_goudotii",728.335,NA,1,0,0,0,0,0,0,8,0,1,1
"Chamaepetes_unicolor",1135,2.5,1,0,0,0,0,0,0,8,0,0,2
"Chamaeza_campanisona",92.79,2,3,7,0,0,0,0,0,3,0,0,0
"Chamaeza_meruloides",69,NA,2,10,0,0,0,0,0,0,0,0,0
"Chamaeza_mollissima",72.125,NA,1,7,0,0,0,3,0,0,0,0,0
"Chamaeza_nobilis",123,NA,1,7,0,0,0,0,0,1,0,2,0
"Chamaeza_ruficauda",70.8375,NA,2,10,0,0,0,0,0,0,0,0,0
"Chamaeza_turdina",84.6525,NA,1,10,0,0,0,0,0,0,0,0,0
"Charadrius_alexandrinus",42.3,3,17,10,0,0,0,0,0,0,0,0,0
"Charadrius_alticola",44.925,NA,2,10,0,0,0,0,0,0,0,0,0
"Charadrius_aquilonius",57.5290277778333,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charadrius_asiaticus",76.795,3,13,8,0,0,0,0,0,0,0,1,1
"Charadrius_bicinctus",59.4,3,10,8,0,0,0,0,0,1,0,1,0
"Charadrius_bifrontatus",57.5290277778333,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charadrius_collaris",28.3,2,2,8,0,0,0,0,0,0,0,2,0
"Charadrius_dealbatus",57.5290277778333,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charadrius_dubius",38.7125,4,12,10,0,0,0,0,0,0,0,0,0
"Charadrius_falklandicus",65,3,7,10,0,0,0,0,0,0,0,0,0
"Charadrius_forbesi",39.425,2.185,5,10,0,0,0,0,0,0,0,0,0
"Charadrius_hiaticula",64.07,3.5,13,10,0,0,0,0,0,0,0,0,0
"Charadrius_javanicus",61.9,NA,5,10,0,0,0,0,0,0,0,0,0
"Charadrius_leschenaultii",74.9,3,13,9,0,1,0,0,0,0,0,0,0
"Charadrius_marginatus",46.733333335,2.905,11,10,0,0,0,0,0,0,0,0,0
"Charadrius_melodus",54.399166665,4,4,10,0,0,0,0,0,0,0,0,0
"Charadrius_modestus",78,2,5,8,0,0,0,0,0,0,0,0,2
"Charadrius_mongolus",64,3,14,10,0,0,0,0,0,0,0,0,0
"Charadrius_montanus",98.225,3,3,10,0,0,0,0,0,0,0,0,0
"Charadrius_nivosus",42.3,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charadrius_obscurus",146,2.9,8,8,0,0,2,0,0,0,0,0,0
"Charadrius_pallidus",35.1,2,5,10,0,0,0,0,0,0,0,0,0
"Charadrius_pecuarius",33.75,2,17,10,0,0,0,0,0,0,0,0,0
"Charadrius_peronii",42,3,3,10,0,0,0,0,0,0,0,0,0
"Charadrius_placidus",61.85,4,4,10,0,0,0,0,0,0,0,0,0
"Charadrius_ruficapillus",39.3,2.905,7,6,0,0,0,0,0,0,0,2,2
"Charadrius_sanctaehelenae",51.85,NA,3,10,0,0,0,0,0,0,0,0,0
"Charadrius_semipalmatus",49.37,3.79,11,10,0,0,0,0,0,0,0,0,0
"Charadrius_thoracicus",11.5,2,4,10,0,0,0,0,0,0,0,0,0
"Charadrius_tricollaris",31.275,2,4,10,0,0,0,0,0,0,0,0,0
"Charadrius_veredus",91.125,NA,8,8,0,0,0,0,0,0,0,2,0
"Charadrius_vociferus",95.3575,4,6,9,0,0,0,0,0,0,0,1,0
"Charadrius_wilsonia",58.008333335,3,2,10,0,0,0,0,0,0,0,0,0
"Charitospiza_eucosma",10.844,NA,1,4,0,0,0,0,0,2,0,3,1
"Charmosyna_amabilis",8.54,NA,1,0,0,0,0,0,0,5,5,0,0
"Charmosyna_diadema",36.98,NA,3,0,0,0,0,0,0,1,5,0,4
"Charmosyna_josefinae",74,NA,3,0,0,0,0,0,0,0,6,0,4
"Charmosyna_margarethae",49.17,NA,3,0,0,0,0,0,0,2,5,0,3
"Charmosyna_meeki",23.6625,NA,2,0,0,0,0,0,0,2,7,0,1
"Charmosyna_multistriata",36.98,NA,1,0,0,0,0,0,0,3,2,0,5
"Charmosyna_palmarum",36.98,NA,2,0,0,0,0,0,0,3,4,0,3
"Charmosyna_papou",82.945,NA,2,0,0,0,0,0,0,3,2,1,4
"Charmosyna_placentis",33.6,2,4,0,0,0,0,0,0,0,5,0,5
"Charmosyna_pulchella",34.2375,2,3,0,0,0,0,0,0,0,6,0,4
"Charmosyna_rubrigularis",36.875,NA,2,0,0,0,0,0,0,0,5,0,5
"Charmosyna_rubronotata",32.5,NA,3,0,0,0,0,0,0,0,10,0,0
"Charmosyna_stellae",40.0307142857143,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charmosyna_toxopei",36.98,NA,2,0,0,0,0,0,0,0,10,0,0
"Charmosyna_wilhelminae",36.98,NA,2,0,0,0,0,0,0,0,6,0,4
"Chasiempis_ibidis",14.025,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chasiempis_sandwichensis",13.8575,2,5,10,0,0,0,0,0,0,0,0,0
"Chasiempis_sclateri",14.025,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauna_chavaria",2580.57,3.95,4,0,0,0,0,0,0,0,0,0,10
"Chauna_torquata",3925,4,4,0,0,0,0,0,0,0,0,2,8
"Cheirogaleus_crossleyi",400,2.255,2,1,0,0,0,0,0,5,0,0,4
"Cheirogaleus_major",446.02,2.2575,3,2,0,0,0,0,0,3,2,0,3
"Cheirogaleus_medius",196.76,2.09,1,2,0,0,0,0,0,3,2,0,3
"Cheirogaleus_minusculus",313.773,NA,1,1,0,0,0,0,0,5,0,0,4
"Cheirogaleus_sibreei",342.156,2.255,1,1,0,0,0,0,0,5,0,0,4
"Cheiromeles_parvidens",169.43,NA,4,10,0,0,0,0,0,0,0,0,0
"Cheiromeles_torquatus",169.43,NA,2,10,0,0,0,0,0,0,0,0,0
"Chelemys_delfini",60.895,NA,2,3,0,0,0,0,0,0,0,0,7
"Chelemys_macronyx",70.99,4.37,3,3,0,0,0,0,0,0,0,0,7
"Chelemys_megalonyx",50.8,NA,1,3,0,0,0,0,0,0,0,0,7
"Chelictinia_riocourii",110,4,4,6,2,2,0,0,0,0,0,0,0
"Chelidoptera_tenebrosa",35.575,1.7,8,10,0,0,0,0,0,0,0,0,0
"Chenonetta_jubata",809.98,9.7,7,0,0,0,0,0,0,0,0,0,10
"Cheramoeca_leucosterna",14.075,4.9,5,10,0,0,0,0,0,0,0,0,0
"Chersomanes_albofasciata",24.2925,NA,4,8,0,0,0,0,0,0,0,2,0
"Chersophilus_duponti",39.4,2.76,5,5,0,0,0,0,0,0,0,5,0
"Chibchanomys_orcesi",49.995,NA,2,2,0,0,0,0,0,1,0,4,3
"Chibchanomys_trichotis",49.99,0.97,2,2,0,0,0,0,0,1,0,4,3
"Chilomys_instans",19,NA,1,2,0,0,0,0,0,1,0,4,3
"Chilonatalus_micropus",3,1,1,10,0,0,0,0,0,0,0,0,0
"Chilonatalus_tumidifrons",3.62,NA,1,10,0,0,0,0,0,0,0,0,0
"Chimarrogale_hantu",54.99,NA,5,7,0,0,3,0,0,0,0,0,0
"Chimarrogale_himalayica",33.5,NA,2,7,0,0,3,0,0,0,0,0,0
"Chimarrogale_phaeura",31,NA,4,7,0,0,3,0,0,0,0,0,0
"Chimarrogale_platycephalus",36.32,NA,1,7,0,0,3,0,0,0,0,0,0
"Chimarrogale_styani",25.8,NA,5,7,0,0,3,0,0,0,0,0,0
"Chimarrogale_sumatrana",30,NA,2,7,0,0,3,0,0,0,0,0,0
"Chinchilla_chinchilla",499.99,2.125,2,0,0,0,0,0,0,0,0,0,10
"Chinchilla_lanigera",480.28,1.7775,3,0,0,0,0,0,0,0,0,0,10
"Chinchillula_sahamae",169.74,NA,2,0,0,0,0,0,0,0,0,0,10
"Chionis_albus",669.47,2.44,4,0,0,0,0,10,0,0,0,0,0
"Chionis_minor",522.48,2.295,5,0,0,0,0,10,0,0,0,0,0
"Chionomys_gud",93.5,5.83,1,0,0,0,0,0,0,0,0,3,7
"Chionomys_nivalis",42.01,3.2325,1,0,0,0,0,0,0,0,0,3,7
"Chionomys_roberti",93.5,1.94,1,0,0,0,0,0,0,0,0,3,7
"Chiroderma_doriae",19.9,1,1,0,0,0,0,0,0,10,0,0,0
"Chiroderma_improvisum",35.39,NA,1,0,0,0,0,0,0,10,0,0,0
"Chiroderma_salvini",26.3,0.99,3,0,0,0,0,0,0,10,0,0,0
"Chiroderma_trinitatum",13.91,0.98,2,0,0,0,0,0,0,10,0,0,0
"Chiroderma_villosum",23.81,0.99,1,0,0,0,0,0,0,10,0,0,0
"Chiromyscus_chiropus",77.8,NA,2,1,0,0,0,0,0,1,0,2,6
"Chironax_melanocephalus",17.7,0.98,3,0,0,0,0,0,0,10,0,0,0
"Chironectes_minimus",946,3.43,5,5,0,0,3,0,0,0,0,0,2
"Chiropodomys_calamianensis",28.9,NA,3,0,0,0,0,0,0,0,0,0,10
"Chiropodomys_gliroides",23.68,1.91,3,0,0,0,0,0,0,0,0,0,10
"Chiropodomys_karlkoopmani",29.1,NA,1,0,0,0,0,0,0,0,0,0,10
"Chiropodomys_major",28.9,NA,2,0,0,0,0,0,0,0,0,0,10
"Chiropodomys_muroides",28.9,NA,1,0,0,0,0,0,0,0,0,0,10
"Chiropodomys_pusillus",28.9,2.17,2,0,0,0,0,0,0,0,0,0,10
"Chiropotes_albinasus",2900,1.005,2,1,0,0,0,0,0,4,0,2,3
"Chiropotes_chiropotes",2942.5,1,1,1,0,0,0,0,0,7,0,2,0
"Chiropotes_satanas",2967.27,1,1,1,0,0,0,0,0,4,0,2,3
"Chiropotes_utahickae",2942.5,1,1,0,0,0,0,0,0,3,0,5,2
"Chiroxiphia_boliviana",17.015,2,2,5,0,0,0,0,0,5,0,0,0
"Chiroxiphia_caudata",25.6,2,3,5,0,0,0,0,0,5,0,0,0
"Chiroxiphia_lanceolata",18.5,2,4,2,0,0,0,0,0,8,0,0,0
"Chiroxiphia_linearis",17.67,1.875,4,2,0,0,0,0,0,8,0,0,0
"Chiroxiphia_pareola",16.845,2,2,5,0,0,0,0,0,5,0,0,0
"Chiruromys_forbesi",105.15,2.68,2,0,0,0,0,0,0,0,0,0,10
"Chiruromys_lamia",47.2,2.15,1,0,0,0,0,0,0,0,0,0,10
"Chiruromys_vates",45.46,1.0525,2,0,0,0,0,0,0,0,0,0,10
"Chlamydera_cerviniventris",156.45,1,8,5,0,0,0,0,0,5,0,0,0
"Chlamydera_guttata",137.24,2,2,1,0,0,0,0,0,5,1,1,2
"Chlamydera_lauterbachi",119.6,1,8,5,0,0,0,0,0,5,0,0,0
"Chlamydera_maculata",140.245,2.2,2,3,0,0,0,0,0,3,0,2,2
"Chlamydera_nuchalis",208.215,1.4,6,1,0,0,0,0,0,6,1,1,1
"Chlamydochaera_jefferyi",59.61,NA,2,2,0,0,0,0,0,8,0,0,0
"Chlamydotis_macqueenii",1502.5,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chlamydotis_undulata",1501.915,2.5,4,2,0,1,0,0,0,2,0,2,3
"Chlamyphorus_truncatus",83.53,NA,5,10,0,0,0,0,0,0,0,0,0
"Chlidonias_albostriatus",93.85,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chlidonias_hybrida",85.835,2.635,8,4,0,3,3,0,0,0,0,0,0
"Chlidonias_leucopterus",54.15,2.91,15,8,0,1,1,0,0,0,0,0,0
"Chlidonias_niger",64.15,3,18,4,0,3,3,0,0,0,0,0,0
"Chloephaga_hybrida",2304.4,5,4,0,0,0,0,0,0,2,0,0,8
"Chloephaga_melanoptera",2563.5,7.333333333,4,0,0,0,0,0,0,0,0,0,10
"Chloephaga_picta",2905.185,6.3,3,0,0,0,0,0,0,0,0,2,8
"Chloephaga_poliocephala",2117.445,5,6,0,0,0,0,0,0,0,0,2,8
"Chloephaga_rubidiceps",2043,6,3,0,0,0,0,0,0,0,0,2,8
"Chlorocebus_aethiops",4155,1,7,2,0,0,0,2,0,4,0,0,2
"Chlorocebus_cynosuros",4993,1,6,1,0,0,0,2,0,4,0,1,2
"Chlorocebus_djamdjamensis",5104.25,1,1,1,0,0,0,0,0,1,0,0,8
"Chlorocebus_pygerythrus",4993,1,10,2,0,0,0,2,0,4,0,0,2
"Chlorocebus_sabaeus",5104.25,1,7,2,0,0,0,2,0,4,0,0,2
"Chlorocebus_tantalus",4961.5,1,9,2,0,0,0,0,0,5,0,0,3
"Chloroceryle_aenea",14.3,3.5,7,2,0,0,8,0,0,0,0,0,0
"Chloroceryle_amazona",126.565,3.75,6,5,0,0,5,0,0,0,0,0,0
"Chloroceryle_americana",33.798333335,4.5,14,4,0,0,6,0,0,0,0,0,0
"Chloroceryle_inda",52.9375,NA,5,4,0,0,6,0,0,0,0,0,0
"Chlorocharis_emiliae",13.9,NA,1,6,0,0,0,0,0,2,2,0,0
"Chlorochrysa_calliparaea",17.6,NA,1,2,0,0,0,0,0,8,0,0,0
"Chlorochrysa_nitidissima",19.025,NA,1,8,0,0,0,0,0,1,0,0,1
"Chlorochrysa_phoenicotis",21.9,NA,1,6,0,0,0,0,0,4,0,0,0
"Chlorocichla_falkensteini",31.7,2,7,3,0,0,0,0,0,7,0,0,0
"Chlorocichla_flavicollis",48.72,NA,NA,3,0,0,0,0,0,7,0,0,0
"Chlorocichla_flaviventris",40.68,2,7,2,0,0,0,0,0,4,0,2,2
"Chlorocichla_laetissima",50.2,NA,2,0,0,0,0,0,0,6,0,4,0
"Chlorocichla_prigoginei",45.26,NA,4,2,0,0,0,0,0,4,0,4,0
"Chlorocichla_simplex",46.1025,2,6,3,0,0,0,0,0,4,0,3,0
"Chloropeta_gracilirostris",10.8,NA,NA,10,0,0,0,0,0,0,0,0,0
"Chloropeta_natalensis",11.7,NA,NA,10,0,0,0,0,0,0,0,0,0
"Chloropeta_similis",11.1,NA,NA,10,0,0,0,0,0,0,0,0,0
"Chlorophanes_spiza",18.875,2,4,2,0,0,0,0,0,6,1,0,1
"Chlorophonia_callophrys",25.7625,NA,1,1,0,0,0,0,0,9,0,0,0
