"binomial","Comp.1_mi_1","Comp.1_mi_10","Comp.1_mi_11","Comp.1_mi_12","Comp.1_mi_13","Comp.1_mi_14","Comp.1_mi_15","Comp.1_mi_16","Comp.1_mi_17","Comp.1_mi_18","Comp.1_mi_19","Comp.1_mi_2","Comp.1_mi_20","Comp.1_mi_21","Comp.1_mi_22","Comp.1_mi_23","Comp.1_mi_24","Comp.1_mi_25","Comp.1_mi_3","Comp.1_mi_4","Comp.1_mi_5","Comp.1_mi_6","Comp.1_mi_7","Comp.1_mi_8","Comp.1_mi_9","Comp.2_mi_1","Comp.2_mi_10","Comp.2_mi_11","Comp.2_mi_12","Comp.2_mi_13","Comp.2_mi_14","Comp.2_mi_15","Comp.2_mi_16","Comp.2_mi_17","Comp.2_mi_18","Comp.2_mi_19","Comp.2_mi_2","Comp.2_mi_20","Comp.2_mi_21","Comp.2_mi_22","Comp.2_mi_23","Comp.2_mi_24","Comp.2_mi_25","Comp.2_mi_3","Comp.2_mi_4","Comp.2_mi_5","Comp.2_mi_6","Comp.2_mi_7","Comp.2_mi_8","Comp.2_mi_9","Comp.3_mi_1","Comp.3_mi_10","Comp.3_mi_11","Comp.3_mi_12","Comp.3_mi_13","Comp.3_mi_14","Comp.3_mi_15","Comp.3_mi_16","Comp.3_mi_17","Comp.3_mi_18","Comp.3_mi_19","Comp.3_mi_2","Comp.3_mi_20","Comp.3_mi_21","Comp.3_mi_22","Comp.3_mi_23","Comp.3_mi_24","Comp.3_mi_25","Comp.3_mi_3","Comp.3_mi_4","Comp.3_mi_5","Comp.3_mi_6","Comp.3_mi_7","Comp.3_mi_8","Comp.3_mi_9","Comp.4_mi_1","Comp.4_mi_10","Comp.4_mi_11","Comp.4_mi_12","Comp.4_mi_13","Comp.4_mi_14","Comp.4_mi_15","Comp.4_mi_16","Comp.4_mi_17","Comp.4_mi_18","Comp.4_mi_19","Comp.4_mi_2","Comp.4_mi_20","Comp.4_mi_21","Comp.4_mi_22","Comp.4_mi_23","Comp.4_mi_24","Comp.4_mi_25","Comp.4_mi_3","Comp.4_mi_4","Comp.4_mi_5","Comp.4_mi_6","Comp.4_mi_7","Comp.4_mi_8","Comp.4_mi_9","Comp.1_mean","Comp.2_mean","Comp.3_mean","Comp.4_mean","Comp.5_mean"
"Phyllostomus discolor",0.67811509589328,0.689175826137372,0.673007172074089,0.689546608470957,0.700736825005283,0.695851141830107,0.678765985214387,0.665686482284666,0.689572492186096,0.698439701580226,0.677570355115767,0.664560839364502,0.678482083778141,0.697132954538265,0.703460317072149,0.692102721468937,0.681987570373234,0.696618167092283,0.678149273318857,0.636358073110739,0.689610603883151,0.701711300790068,0.714151708996739,0.683623035471042,0.701473230766162,-0.063988968053461,-0.0855335932964216,-0.0497763009642853,0.103852721380789,0.015062182202343,-0.0488862194056603,-0.0296156850104,0.000631973721485324,-0.0844213077535947,-0.0881780123501513,-0.0806161714171179,0.0978506652187296,0.0691763180661092,0.0144277207442652,-0.0873841822598554,-0.0359288295191813,-0.055367897185325,-0.0683752425942095,0.0738970837427829,-0.0833524301324938,0.417953967874194,-0.0179996612222714,-0.0740246811916251,-0.0873477468897897,-0.0271809244375152,0.515182928618947,0.546030518832648,0.488939016975194,0.550795587434656,0.530384071554669,0.51670730849195,0.528693787184775,0.512576043044826,0.499093465095421,-0.564295666533971,0.531822467728948,0.522011852775369,0.498796230141999,0.540539309023257,0.581143930560404,0.519661318529844,0.532803388854568,0.515764476425967,0.506365710180027,0.548951363304,-0.326529952120074,0.513615422078227,0.541888033250984,0.563815156487859,0.537560909621233,-1.09771536920668,-1.06665662806159,-1.13280899022583,-1.07474356509074,-1.08532919748663,-1.10142333249894,-1.10736945311615,-1.06816707839813,-1.14622211508486,-1.00776964710924,-1.07061308605499,-1.08040654321857,-1.12558718236834,-1.11707228893678,-1.01867761077633,-1.10241509405365,-1.07770462948674,-1.11175369858834,-1.12946203780186,-0.968901751821688,-1.08440231247612,-1.08251652510878,-1.10102021257578,-1.02933854593282,-1.09787145717048,0.68623558263266,-0.0110050088293064,0.450092667101669,-1.083437934106,NA
"Phyllostomus elongatus",-0.376948542788025,-0.412553860459427,-0.382543803954484,-0.45291670426638,-0.351289367372957,-0.380782912111652,-0.365425552730371,-0.361610894918696,-0.400534939736897,-0.434081928549691,-0.390755981578583,-0.439528412337338,-0.41936816077381,-0.348758248650828,-0.403571520079722,-0.306590709308332,-0.357412440803573,-0.391167621570663,-0.439656929449544,-0.451627110353055,-0.36200213671458,-0.371323739860331,-0.399038992044323,-0.42909566754185,-0.347820586974061,-0.992034594111767,-0.971431967487362,-0.971009746433821,0.950658267194872,-0.986763007713012,-0.977686891215146,-0.980684068022077,-0.96680480052612,-0.953351065514636,-0.952123938469762,-1.01074181650861,0.96245381433853,0.950942179256707,-0.998361122242647,-0.958165755979983,-1.01581195381609,-0.991338288452861,-0.972259819826951,0.943630487075184,-0.947151086331785,-0.528942591295684,-0.936055469577198,-0.961188309350272,-0.955653340611927,-0.994520550522606,-0.0198666252429761,-0.0148972919178587,-0.0436549528062221,-0.0454457135248021,0.120240479057751,-0.0218113442976475,0.0490736943344013,0.0434576199828033,-0.0185466866009354,0.0291268981796959,-0.0276083529632354,-0.0578580280697455,-0.0578637432837953,0.153584033971797,0.00961079411126731,0.0282871174313644,0.018451895611798,-0.0284061894145652,-0.0524708462122391,-0.0469719430673997,-0.788912829042512,0.00829433920178507,0.00368669014638484,-0.019161274318052,0.0540736687792495,0.150290271695538,0.131851749764956,0.136664995508339,0.101849187122755,0.142251603398731,0.14212355637783,0.15523346823986,0.184312435600418,0.120976192608809,0.124893064547793,0.134765523426873,0.118511448835991,0.117184903014155,0.136041540179423,0.138783473679245,0.178471665263161,0.145710583412878,0.12003170194475,0.102517362748776,0.13978607647049,0.170237320628578,0.161321512509883,0.118296993812775,0.133217833140186,0.155224072709982,-0.391056270597167,-0.648575817445801,-0.0290235435981475,0.138421941465687,NA
"Phyllostomus hastatus",0.567370217392303,0.519578619741862,0.568594320549858,0.481024719490273,0.590408862540511,0.570516440128473,0.580716484957802,0.564961659613857,0.550629712728753,0.472444372873512,0.543349481273172,0.4928609553373,0.533228433630505,0.594941879900311,0.50195588561684,0.632524313933199,0.565738784262878,0.559293216151353,0.511121289651295,0.418712761216156,0.580801771032535,0.56893763755878,0.54689075351478,0.481040753151441,0.59833517654651,-0.936962160904234,-0.936638548677733,-0.932854054224538,0.925159579647913,-0.955038384465722,-0.933487272208908,-0.946780622412984,-0.930732599462021,-0.932969020283313,-0.913467950662888,-0.947653260906467,0.933820791367384,0.925740463092998,-0.970370292674581,-0.931327536453511,-0.937467823185581,-0.939890108632284,-0.929240066980109,0.921658044321545,-0.908278925387459,-0.661678334796899,-0.900509363753394,-0.928146437331234,-0.929226682704116,-0.952731129874506,-0.219817267295281,-0.210800126660837,-0.238055604026628,-0.243050439240498,-0.0652977790961284,-0.214684243474871,-0.143129980691006,-0.150389030215665,-0.242984403858466,0.223601621767537,-0.217440305034491,-0.249990943358967,-0.254744658677376,-0.0462747916280241,-0.180118264240144,-0.180120366556674,-0.177279385141203,-0.227523860337863,-0.259007324330225,-0.230781819637628,-0.666059325830517,-0.200713373827353,-0.207602194054192,-0.208576844960555,-0.136163113789219,-0.793754483391738,-0.795147610678371,-0.812426222254694,-0.819525394557924,-0.807288017995167,-0.80958647383474,-0.795829012560466,-0.751378302317695,-0.818774492755723,-0.775584616338199,-0.797617344025038,-0.802761527381546,-0.826756423151899,-0.814061740028503,-0.763971358111459,-0.772902275674879,-0.781131356827939,-0.825856563382579,-0.835481974739974,-0.72280343880277,-0.783989381694493,-0.781647822858859,-0.821728209472958,-0.770982502146481,-0.798820398048535,0.54383914011177,-0.625962867902106,-0.197880152967851,-0.795192277721305,NA
"Platyrrhinus lineatus",-0.427154974847336,-0.362354791074562,-0.444736047342878,-0.338612038545344,-0.40160273927546,-0.408580755259154,-0.437066944930337,-0.424036146435898,-0.405602104001712,-0.284320656979659,-0.399595217031101,-0.385708804364543,-0.414283789805687,-0.412988441731896,-0.294111217728808,-0.440405573615279,-0.393322317663634,-0.398849738228583,-0.398046918991803,-0.306543249795114,-0.415075893159782,-0.384170587394624,-0.356140329863378,-0.318857873833508,-0.411165308564942,0.442009392632797,0.43154461015323,0.483895960501974,-0.405168545094294,0.613150517974334,0.478194579271717,0.531585887634259,0.568152166136852,0.448905673182178,0.407129486833042,0.411435415967864,-0.416928408811523,-0.463275182762534,0.626960788411823,0.434932661871376,0.459790381666282,0.462705561849939,0.444645844873691,-0.456735810211182,0.411261631595674,1.28973005134373,0.518302494955108,0.447058835114948,0.434018590775722,0.529613696047106,1.24309602990953,1.28295093904277,1.20480775446192,1.31432521688812,1.14867719355395,1.23335253877713,1.20536034515157,1.18571980974664,1.26247622684947,-1.31971075236207,1.25633437991814,1.26440923734986,1.23518020886841,1.17077423089461,1.31311723349255,1.23492956412843,1.23891318276361,1.24810680301095,1.26265746148412,1.2859268303764,-0.253406591536457,1.23945420896181,1.29341499931118,1.3028741055529,1.21292687521741,-0.113134449812207,-0.0821684974010174,-0.152582686899626,-0.0865266669955014,-0.0770840887646504,-0.099375000252972,-0.119038101763901,-0.102625702405425,-0.182249928350463,-0.0307999958010944,-0.0803442619538184,-0.106955775958143,-0.137646781685644,-0.124339480707143,-0.0536894914551233,-0.125530407723858,-0.109871209291598,-0.113013402574733,-0.145715241205999,-0.0483613143754023,-0.0850181387399757,-0.0974454798159697,-0.105334791265124,-0.0648236845933478,-0.0977302346552743,-0.386533298418601,0.365316651276564,1.08266672127252,-0.10165619257792,NA
"Priodontes maximus",1.93479338663115,1.85276820717714,1.95024247346004,1.79630001098661,1.95365697925275,1.92885621409528,1.95788447782666,1.93741579209563,1.91261307425393,1.76020523716108,1.89694169472987,1.8360588987321,1.89333005107045,1.96804254785256,1.80454903037047,2.0080028463205,1.92864465949571,1.91494709301607,1.86018824934118,1.72881308259315,1.94907448500297,1.91662123727966,1.88007999772547,1.79439422386727,1.96322624532038,-1.13594714412684,-1.1904919865868,-1.17731208118834,1.2825813457376,-1.18943891363927,-1.15815549010547,-1.13393215811292,-1.0904728558289,-1.19354637120607,-1.19039649664626,-1.19118281880871,1.2579342072579,1.24344166233701,-1.19903945191692,-1.1461654514603,-0.997403218051853,-1.11285555176831,-1.191663765135,1.29200096835086,-1.20386513988996,-1.05031214196867,-1.07592955416213,-1.18931622173073,-1.20201533468243,-1.12408798869975,-0.522856994548871,-0.632462621581462,-0.44261268426885,-0.662153139417941,-0.421485517417254,-0.555285158317479,-0.424150514012056,-0.476919891566315,-0.453097845632403,0.808666205437876,-0.592681344520473,-0.583203742912612,-0.499651154212142,-0.334326460367292,-0.740329754623783,-0.500567186644725,-0.537864671861399,-0.544421550424346,-0.500834056313897,-0.751133167277605,-0.578433703960709,-0.578760149258084,-0.594552862708028,-0.704420122593619,-0.493914246386963,1.27823811892053,1.27189599247358,1.25917091023086,1.2444535263257,1.25120103507561,1.26082298487765,1.27327942395986,1.31396987760095,1.26099067950385,1.27564462238917,1.26616148340627,1.26396125972334,1.24383295787257,1.25435747240288,1.29137154478282,1.3004473285485,1.28427818570907,1.24347537966072,1.23408589338751,1.32462671902467,1.2766812763372,1.28864537419286,1.25034409440845,1.28836494960069,1.26843287624016,1.89310600782632,-0.762702878081291,-0.492698093415617,1.27074935866622,NA
"Procyon cancrivorus",0.316752298274656,0.284464822379909,0.348352969790559,0.281363323103093,0.328174427064291,0.321806769115746,0.331092460244705,0.307559465478773,0.337232889783776,0.235735926348236,0.297623634417377,0.295184270765259,0.332914444609319,0.337925553712627,0.255218159622136,0.330495230870764,0.308608883898008,0.325538428200259,0.324293264780203,0.214326852221075,0.322529244264187,0.306667094835831,0.306765865307596,0.257819207752338,0.328713572264564,-0.194662220089347,-0.166781534276528,-0.188479163796873,0.166754891366936,-0.311994083089923,-0.202275065742511,-0.225944029037047,-0.26518405501168,-0.171716343861801,-0.152564101367102,-0.210013725358771,0.166975392394214,0.174647082692063,-0.294991813439349,-0.168281685404904,-0.209015895558289,-0.202052547165606,-0.192356749015641,0.177778965692708,-0.1794378614412,-0.572918313534818,-0.216912745721631,-0.185965765906595,-0.177262070239459,-0.24553546017442,-0.580962567360839,-0.59281713596511,-0.595532870699455,-0.572853864422468,-0.516505552191263,-0.584366697991324,-0.558574068028945,-0.515201884321999,-0.563561648801631,0.584196869206673,-0.586467009037408,-0.599506574228497,-0.593596096507903,-0.53234116939291,-0.564745041810273,-0.567960123493821,-0.574388230038324,-0.577168085023635,-0.574213336113576,-0.564920680439194,0.130818617595871,-0.519522462334868,-0.554197189861472,-0.567375276744974,-0.554880093296778,-0.0209387005398787,-0.0329089354082183,-0.0218947139376939,-0.0398727856858844,-0.0589986691055694,-0.0406824452410958,-0.0309018774002773,-0.0213150192952608,-0.0267527967242057,-0.0414212431240313,-0.0273301847272306,-0.0180766346250484,-0.0283340404112832,-0.0454525026646343,-0.0479444314222072,-0.0240115546626506,-0.0309622354495725,-0.0438824002782307,-0.0284471577058457,-0.00269512441240052,-0.0501847414554976,-0.0449372784435621,-0.0522496491509529,-0.0345046446756439,-0.0483873655719146,0.305486362364212,-0.161927555883503,-0.491865686852165,-0.0345234852847516,NA
"Promops nasutus",-0.180644033857325,-0.465002090927181,-0.414162956588025,-0.95894297871808,-0.843513382415625,-0.418443395047493,0.294804594911299,1.64112501586388,-0.672154942071986,-0.737554026505084,-0.665294749507596,-0.937749593875398,-0.922890071097541,-0.380129039521967,-0.681757000386908,0.59966844997744,-0.392922175224313,-0.892723721574912,-0.717724288295084,0.307252328026256,0.523016064149575,0.498812555679829,-0.903484322928702,-0.272295194541447,-0.379541932335052,-1.2742380591774,-1.19387227621477,-1.22377543244605,1.10857135538094,-1.17697581500129,-1.23179503287961,-1.33459166578168,-1.59332559383681,-1.15635274010586,-0.982576520383465,-1.14940800483559,1.13019138119824,1.11544695030131,-1.27875039313976,-1.1412634545487,-1.38699103405863,-1.2421028944022,-1.14317960397773,1.15123884283262,-1.31839800636441,-1.19847538974399,-1.33422021523461,-1.13191632016561,-1.23694833063846,-1.25749824884506,-0.321302781654302,-0.256926709124076,-0.255309523050382,-0.0986132990330886,0.0968141453936194,-0.233647391014283,-0.429659569606536,-0.891240997311838,-0.140362717390039,0.336359781701033,-0.245068738911425,-0.104430697388081,-0.104254663495211,-0.0210422212375354,-0.146463762531098,-0.52580453605734,-0.19114146402411,-0.0754551204815508,-0.179676425642371,-0.616846552568758,-0.832351377592218,-0.560551951682005,-0.0318867134441221,-0.32770847447893,-0.145106600467551,0.0159086004989917,0.2122484850868,0.22793578266536,0.610224299895017,0.668539682175929,0.224909673655237,-0.417371192793451,-1.68796570236343,0.432874972065515,0.424285617696227,0.44592637653957,0.629957556363903,0.645073923138408,0.222666496424913,0.425900047130916,-0.61317731079529,0.230403199243675,0.646972544575037,0.405030790927552,-0.604416692616984,-0.638271029087467,-0.635280503723853,0.639848998719063,-0.00715894394914826,0.240540811001577,-0.318890035472457,-0.859248260082742,-0.252067134443688,0.109824259298963,NA
"Pseudoryzomys simplex",0.360958801321154,0.401357692705515,0.430336181445249,0.469023375630136,0.383640839261203,0.386343080003828,0.384755980460255,0.390744334212508,0.457203982813942,0.452650688757763,0.340396364904271,0.457215300505593,0.468531822693648,0.389199922813079,0.432395770934813,0.358033049586716,0.397461088012216,0.455786854902602,0.48973541505015,0.384136559076696,0.41841147251073,0.38345661372641,0.411663746204562,0.402362248540806,0.495049946099226,1.34892285321249,1.26486413779646,1.15462675711013,-1.18579069848199,1.02021634589509,1.33738432413329,1.10973639822969,0.747411995541325,1.15051850317946,0.785368405999207,1.54260445986839,-0.874314159199335,-1.189181042521,1.06925668477754,0.858397687990945,0.850908621941631,0.856755080127785,0.776846991074614,-1.38110019264549,1.02082599476774,0.524495386922117,1.06131785801346,1.37697952563575,1.23155476180069,0.226011160145801,-0.519835385953153,-0.362110312025735,-0.327963856000002,-0.201273022549585,-0.378502743875838,-0.518040154112119,-0.356599782750782,0.10428459396104,-0.271824057644873,-0.201014310859836,-0.706435753096179,0.0425602671783352,-0.307706065233256,-0.453026248540356,0.102339153127131,-0.0107053846891728,0.00198382647152762,0.119551924424801,-0.465048105313812,-0.0515657413690469,0.556979134579888,-0.195909341432878,-0.478118405213205,-0.278555535236172,0.772794570366086,-0.724565108717065,-0.73243649173032,-0.768336318890638,-0.719905112306277,-0.799309177743618,-0.745295809380292,-0.789521337740784,-0.845368406242893,-0.774773323247404,-0.770776025650562,-0.665842968289944,-0.777523054602946,-0.742950785158323,-0.793796699545079,-0.794258024292069,-0.851841538475231,-0.818085104982809,-0.835953413038777,-0.681656933282175,-0.700683421267544,-0.861801141235934,-0.81160166227425,-0.73457073296812,-0.730656636698966,-0.942232196632417,0.416034045286923,0.667384713652632,-0.175349629431488,-0.776549656975777,NA
"Pteronotus gymnonotus",0.0495483754437186,-0.0152118050991699,0.0496120610655957,-0.0701222146268927,0.0741467799024149,0.0434662519553273,0.0669310870409991,0.0600335838444273,0.0180934781059867,-0.0714823074272702,0.0214615883006339,-0.0431292916591939,-0.00258091748326816,0.0808157302685739,-0.0318310788911609,0.137665472343198,0.0564638932587897,0.0278794827982333,-0.0323714808171116,-0.103953961591487,0.0645488817994123,0.0446275473651435,0.00610142355018309,-0.0556462241078261,0.0826887101098357,-1.31086688638198,-1.29192816117553,-1.30218368085063,1.26398126388255,-1.35452220834476,-1.3063811606567,-1.32718407842973,-1.31744002603338,-1.27994442478552,-1.26053254929586,-1.3232156674828,1.28002969859866,1.27817977994617,-1.37393650018379,-1.27978918405318,-1.33425043231719,-1.3164740566369,-1.29227022738916,1.26895170058369,-1.25509207842544,-1.01754816264839,-1.26794882853667,-1.28355119301207,-1.27656908573147,-1.3403050083151,-0.404175448146351,-0.405533325969305,-0.422155360652064,-0.451746064164703,-0.201799153036589,-0.401117061121332,-0.306335403271742,-0.309604039653314,-0.41810014561463,0.431252584442707,-0.412379392429886,-0.452817305688767,-0.448078027222313,-0.171911534182635,-0.379597463650422,-0.346262121038088,-0.353748941632642,-0.415610105062522,-0.452263598259379,-0.440815446928621,-0.865925991581016,-0.372657766871761,-0.39196788359543,-0.412771211603182,-0.30103737353992,-0.205814148475846,-0.228410833707367,-0.215636130996032,-0.262103654913564,-0.226554586891027,-0.222504080390108,-0.201338440968861,-0.162344684560206,-0.223936849879454,-0.237390380750759,-0.227639299674555,-0.236652107849197,-0.241039910326269,-0.223414181848485,-0.215705920638578,-0.171123072852114,-0.204590118895436,-0.244112213069264,-0.254709194569499,-0.198145532376797,-0.192052657117021,-0.195223771386257,-0.245439664750618,-0.220696341602536,-0.207619498541479,0.0183102026179637,-0.880831646307006,-0.364286303218956,-0.218567891081253,NA
"Pteronotus parnellii",-0.410339890024114,-0.462900611894232,-0.41401010973712,-0.514386377691246,-0.384596951739683,-0.418369826638193,-0.395149002627644,-0.392154944879513,-0.441947751173006,-0.50073437597631,-0.430922076227753,-0.490371385561233,-0.462559631823165,-0.379703205068195,-0.463188995857242,-0.325360791908925,-0.392441312782509,-0.432172882666103,-0.489094214550452,-0.515832294497681,-0.394861786811582,-0.411110247236138,-0.44870766559363,-0.488954326433894,-0.379067813205491,-1.2419103063316,-1.21484206832124,-1.22376725512738,1.18535986689374,-1.26506973949588,-1.23094676111409,-1.24346677718792,-1.23391485078789,-1.19606038938319,-1.18805659105058,-1.25884641059005,1.20141047396109,1.19592539607835,-1.28082656799465,-1.19958685157524,-1.2741510723148,-1.24461037806844,-1.21858290636484,1.18602588068528,-1.18306116765306,-0.840826517586387,-1.18894438880512,-1.20555694714578,-1.19643942923625,-1.25978579648303,-0.233698829445651,-0.234959131252998,-0.255277658737,-0.276053073467842,-0.0534779287734161,-0.234569372744917,-0.1466711905257,-0.149497300786726,-0.234445327683383,0.257896163643027,-0.2454881706139,-0.282312395858318,-0.277059305059881,-0.017791438225691,-0.211554848751932,-0.17542891734043,-0.188207773726271,-0.244579970151754,-0.275029301196509,-0.273359128475487,-0.884478180986976,-0.199328157961499,-0.214197783729323,-0.243545136126499,-0.142130217934374,0.236901214245361,0.209063374663915,0.228082208233275,0.174415039319941,0.221288142749408,0.225203809850318,0.24400629224892,0.274513550441078,0.214445338060475,0.190684591217528,0.212431343917139,0.197582247716698,0.202398371918461,0.222359825840637,0.211024920381139,0.272387218607626,0.230139197985311,0.201445551892201,0.186364855610806,0.209613852102839,0.255691966394765,0.24692048582048,0.1977615745222,0.206576893576672,0.240331771829701,-0.433557538904202,-0.824821262199958,-0.217409775036538,0.220465345565876,NA
"Pteronotus personatus",-0.180482678899083,-0.239138032315753,-0.182414291464155,-0.292444679319894,-0.155265095811475,-0.187548356024968,-0.164211102892026,-0.166097235080931,-0.2121436052638,-0.286102571903047,-0.204800620272886,-0.266969250855489,-0.232833941297458,-0.149511003381669,-0.247481562975281,-0.0937747499714068,-0.168009206470578,-0.202288416479501,-0.261028358608268,-0.309944155140706,-0.165212964877984,-0.183263551701615,-0.221392965419628,-0.2723643506299,-0.148215634982412,-1.27856574989251,-1.25567388237662,-1.26513886006984,1.22696943458031,-1.31147444017163,-1.27077858684088,-1.28733562043443,-1.27745611617643,-1.24023754877363,-1.22659018041142,-1.29322866227635,1.24302925822678,1.23927328014678,-1.32916016534035,-1.24192743829126,-1.30628333440211,-1.28267423025425,-1.25759866712681,1.22970595490574,-1.2212583414592,-0.92841456396535,-1.23034609771911,-1.24673428097581,-1.23872622603423,-1.30200340957915,-0.316622055956687,-0.317886299711414,-0.336393017689453,-0.361699250620179,-0.125160642025096,-0.315527074958152,-0.224046518244941,-0.227310869387908,-0.324023577752994,0.342335479731377,-0.326622665363853,-0.365285180132099,-0.360302783077147,-0.0921956351376463,-0.293269520118242,-0.258454091107029,-0.268580963771915,-0.327823026143168,-0.361440739184607,-0.354949955311841,-0.878101776512066,-0.283873120210396,-0.30082305136055,-0.325913769845009,-0.219147473544789,0.0148535463921269,-0.0103252161647009,0.00545880796309944,-0.0445580292449115,-0.0032005780675376,0.000699537247788595,0.0206782687799726,0.0555273988843207,-0.00553593585298917,-0.0239141444587442,-0.00827917513596693,-0.0202882888482446,-0.0201042250779191,-0.00119074599155433,-0.00284831614177861,0.0500226884384579,0.0121442068932894,-0.0220387547439833,-0.0349949633159197,0.0051433122534551,0.0312955180613478,0.0252963109513276,-0.0245000046700541,-0.00764473756811598,0.0157722637671428,-0.207717535281597,-0.854105138988471,-0.288924703097432,0.00029874977399636,NA
"Puma concolor",5.05165855849597,4.9792018928313,5.10807272568097,4.98063012722136,5.05290061882251,5.08036760683276,5.07317387049854,4.98287357266655,5.09861729211786,4.83664380374351,4.99865773222174,4.99211990860618,5.0978804573048,5.0724969045,4.85399548305679,5.03531124720699,4.97315924255441,5.08258753260151,5.08298232178292,4.70161962764171,5.05400766927288,5.0259610322895,5.04776502639771,4.87739888680394,5.0672604705945,0.1793141781556,0.0596813122562638,0.0880520765901691,0.0955554043471054,0.0412461932954962,0.119705437955513,0.125262341985137,0.146704564382883,-8.32149521236558e-05,0.0478935511874521,0.142305129931693,0.0431859763903769,0.0372732106387395,0.0526770505565348,0.068540253456729,0.410038517037567,0.195692828591567,0.0688736815133095,0.109539495616063,0.011206531123344,-0.702926680312172,0.138454201103025,0.036838554591156,0.00015656916188217,0.158059628706769,-0.960872299767139,-1.06044656444257,-0.861846477528085,-1.03267046862293,-0.973294286220338,-0.979224062238421,-0.918021805744812,-0.947233788589991,-0.936674876953503,1.19991000331454,-0.994656169070321,-0.96196301402388,-0.896757470405004,-0.963587380651701,-1.15049572474009,-1.01105871748486,-1.00646745018167,-0.966048565260487,-0.905174454192216,-1.09103892279475,0.646448897814328,-1.03317768888082,-1.05280622922629,-1.08531743319872,-0.984508965103669,-1.49087518160603,-1.4252800025054,-1.52545391068451,-1.41010386678538,-1.53670981334659,-1.52864682218719,-1.53046052953437,-1.46687354366946,-1.49570851794055,-1.3259045810301,-1.4444587472363,-1.40195424961253,-1.50296800977445,-1.5376522350958,-1.3462926521853,-1.52814074470735,-1.43835358656561,-1.51290217041079,-1.48318174483719,-1.16912280679746,-1.55278155073255,-1.50082772032193,-1.49068111698398,-1.34179787519247,-1.54728296457978,5.00829374446988,0.0669298717324032,-0.837079356567736,-1.46137659777292,NA
"Pygoderma bilabiatum",-0.406260247449777,-0.330594647920933,-0.42521426176741,-0.299845326416253,-0.380710333083165,-0.385009518564629,-0.418538290781964,-0.404909941184442,-0.379711374241106,-0.242019267133363,-0.374343214834049,-0.353779995770212,-0.387304834114259,-0.393639660666573,-0.256291265049846,-0.428698931586617,-0.371306285373304,-0.373138394412896,-0.367102074182561,-0.265871920385125,-0.394489054273248,-0.359108987659803,-0.324823534976161,-0.280985315172729,-0.391577260028821,0.599641758321194,0.584934129185656,0.643399162768761,-0.552999253713273,0.78952088151762,0.638066321736612,0.697655317333543,0.737231755500534,0.601906480852746,0.555731560059247,0.56792256650865,-0.567463127422396,-0.617759998954694,0.805884448180158,0.58709317515482,0.622905687147642,0.622553791099176,0.600025844079535,-0.609580983486433,0.559975408123124,1.49025525124443,0.678155532304484,0.601179658130482,0.585805198180181,0.697323431059836,1.38250215210777,1.42641984267759,1.34278503494218,1.46437193748715,1.26259717860289,1.37208087306248,1.33333670313971,1.31168971258053,1.40311368563182,-1.46866172030929,1.39834324847565,1.41058218920344,1.37795214636989,1.28336958169839,1.45726824097017,1.36794780270669,1.37383046765558,1.38896870507597,1.40751711178847,1.43322872518306,-0.195373952561194,1.37469601698719,1.43537605626205,1.44900283793478,1.3411932898483,-0.169738425989425,-0.132715809557576,-0.21234151909597,-0.13416690187716,-0.128706014809938,-0.153676196241168,-0.176987841166988,-0.161384138687329,-0.243352186805473,-0.0739400733612083,-0.1312064899109,-0.158802053032022,-0.193455967365319,-0.180726717250093,-0.100901115818776,-0.186722921425187,-0.165014248312268,-0.166307108549599,-0.200692383123829,-0.0941174850050648,-0.140701563509493,-0.153254061519417,-0.157334491315238,-0.112833925604718,-0.153257040395558,-0.35981095748117,0.476774559796465,1.20536551470085,-0.155293467189189,NA
